sample	is_target_pos	seg_idx	chr	start	end	gene	depth	anchor_ratio	copy_ratio	z_score	p_value	neglog10_p	cn_abs
A269010009	FALSE	18	chr7	116771811	116772050	MET	741.4375	1.2257520269996	1.01522625858821	-1.52841879220288	0.126408591956121	0.898223406177709	2.03045251717642
A269010009	FALSE	19	chr7	116774873	116775112	MET	1241.87916666667	0.772946462855237	1.01272991847777	-0.739796427246942	0.459423527216714	0.337786768220744	2.02545983695555
A269010009	FALSE	20	chr7	116777361	116777480	MET	562.366666666667	1.51540068757039	0.984648711048315	0.46108468309751	0.644737850389932	0.190616833072655	1.96929742209663
A269010009	FALSE	21	chr7	116778748	116778987	MET	763.570833333333	1.19421573916168	1.02495012932802	-0.772630326566815	0.43974119134811	0.356802851329794	2.04990025865605
A269010009	FALSE	22	chr7	116781980	116782099	MET	726.883333333333	1.57759892141498	0.999051773949496	0.0322331189678515	0.974286144777103	0.0113134734633567	1.99810354789899
A269010009	FALSE	23	chr7	116783246	116783485	MET	1052.00416666667	0.940224412926121	1.00788203757058	-0.39626959801564	0.691906152668043	0.15995280748308	2.01576407514116
A269010009	FALSE	24	chr7	116795587	116795872	MET	521.199300699301	2.66451534702655	1.01285102924464	-0.819977938810395	0.412228683767679	0.384861792351533	2.02570205848929
A269010009	FALSE	25	chr7	116795873	116796158	MET	1206.12237762238	1.07843562499958	1.01564862116397	-1.17488062833755	0.240042476736396	0.619711900871943	2.03129724232795
A269010010	FALSE	1	chr7	116699007	116699226	MET	932.8	0.895671850364711	0.956284339446546	2.05200898648998	0.0401687890750328	1.39611126027624	1.91256867889309
A269010010	FALSE	2	chr7	116699227	116699446	MET	1047.06818181818	0.893433975096409	0.993849357532085	0.705310376292123	0.480617104503114	0.318200777312532	1.98769871506417
A269010010	FALSE	3	chr7	116699447	116699666	MET	1174.01818181818	0.832441630788847	0.993936635561635	0.186922737068674	0.851721211785928	0.0697025366844247	1.98787327112327
A269010010	FALSE	4	chr7	116699667	116699886	MET	831.590909090909	1.26094452036075	0.957703804228196	1.40374762764699	0.16039401439364	0.794811842811936	1.91540760845639
A269010010	FALSE	5	chr7	116699887	116700106	MET	944.468181818182	0.992254740121505	0.996728418622837	0.435566339603022	0.663151397184578	0.178387311028397	1.99345683724567
A269010010	FALSE	6	chr7	116700107	116700326	MET	1144.59545454545	0.73984548785739	1.00771103056824	-0.37214176713958	0.7097873002629	0.148871775452057	2.01542206113648
A269010010	FALSE	7	chr7	116731660	116731899	MET	880.758333333333	0.783748250689618	1.02825288433496	-1.62349511148838	0.10448360753414	0.980951840805579	2.05650576866991
A269010010	FALSE	8	chr7	116739882	116740121	MET	553.1375	1.49359293352583	0.987267037366925	0.459884002733718	0.645599483307199	0.190036825864862	1.97453407473385
A269010010	FALSE	9	chr7	116740814	116741053	MET	1086.07916666667	1.03595955565771	1.01782036311838	-0.472731217791923	0.636404951553063	0.196266449981135	2.03564072623677
A269010010	FALSE	10	chr7	116755327	116755566	MET	811.441666666667	0.943620773788017	0.9962690187604	0.434150785454187	0.664178948567655	0.177714893666556	1.9925380375208
A269010010	FALSE	11	chr7	116757429	116757548	MET	760.966666666667	0.852223613771426	1.05828414870309	-1.10047621907251	0.271124685513809	0.566830938729513	2.11656829740618
A269010010	FALSE	12	chr7	116757550	116757789	MET	640.3375	1.2816425655163	1.02074162665553	-1.44408707533601	0.148714483220021	0.827646733722589	2.04148325331106
A269010010	FALSE	13	chr7	116758451	116758690	MET	573.495833333333	1.25646437419627	0.993174593640564	0.821245604522119	0.411506384716431	0.385623422114887	1.98634918728113
A269010010	FALSE	14	chr7	116759383	116759502	MET	713.375	1.02402821328351	1.01368852496922	-0.558013904435533	0.576834889499526	0.238948479462566	2.02737704993844
A269010010	FALSE	15	chr7	116763042	116763281	MET	158.1625	6.88327845640534	1.01401557614515	-0.877735452200751	0.3800873004919	0.420116640837382	2.02803115229029
A269010010	FALSE	16	chr7	116769637	116769876	MET	830.916666666667	0.874328051348912	0.993083013270145	0.531236759205597	0.595254722990021	0.225297150042584	1.98616602654029
A269010010	FALSE	17	chr7	116771420	116771659	MET	737.983333333333	1.17267288793167	1.01189669066022	-0.667730575769319	0.504305588939242	0.297306218769237	2.02379338132043
A269010010	FALSE	18	chr7	116771811	116772050	MET	620.541666666667	1.25806158001149	0.989153205295688	1.11750601020088	0.263778031242887	0.57876137750567	1.97830641059138
A269010010	FALSE	19	chr7	116774873	116775112	MET	907.191666666667	0.772267080539864	1.01362084185675	-0.790876491026278	0.429016068186185	0.367526441629003	2.02724168371349
A269010010	FALSE	20	chr7	116777361	116777480	MET	453.283333333333	1.50455748795823	0.99174497862679	0.246170131526923	0.805550535802874	0.0939072091468339	1.98348995725358
A269010010	FALSE	21	chr7	116778748	116778987	MET	571.858333333333	1.296616567749	0.944004269839212	1.88270656719607	0.0597401449699199	1.22373372783902	1.88800853967842
A269010010	FALSE	22	chr7	116781980	116782099	MET	536.366666666667	1.50984565985942	1.04388351930434	-1.42767006048114	0.153386847566989	0.81421187815736	2.08776703860869
A269010010	FALSE	23	chr7	116783246	116783485	MET	776.2375	0.94970826153937	0.997817261837409	0.110844101623307	0.911739972767453	0.0401290043187715	1.99563452367482
A269010010	FALSE	24	chr7	116795587	116795872	MET	399.160839160839	2.67092414543708	1.01042072508291	-0.666508239890807	0.505086298673976	0.296634412305298	2.02084145016582
A269010010	FALSE	25	chr7	116795873	116796158	MET	921.5	1.11220714365728	0.984809045501372	1.17623523115575	0.239500889572649	0.620692869156411	1.96961809100274
A269010011	FALSE	1	chr7	116699007	116699226	MET	1465.24090909091	0.85217956367364	1.00508977250586	-0.227312215365123	0.820180975221482	0.0860903087526979	2.01017954501172
A269010011	FALSE	2	chr7	116699227	116699446	MET	1662.70909090909	0.876112824269994	1.01349821341419	-1.5178667749832	0.129047987284933	0.889248764602202	2.02699642682839
A269010011	FALSE	3	chr7	116699447	116699666	MET	1767.45454545455	0.865336963789733	0.956152653163161	1.40515179737187	0.159976144262285	0.795944774767129	1.91230530632632
A269010011	FALSE	4	chr7	116699667	116699886	MET	1355.99545454545	1.19262802570403	1.01256329554835	-0.394366790728597	0.693310258382378	0.159072373829931	2.0251265910967
A269010011	FALSE	5	chr7	116699887	116700106	MET	1521.19545454545	0.982548613580428	1.00657462065755	-0.866758576710128	0.386074302882831	0.41332910406771	2.0131492413151
A269010011	FALSE	6	chr7	116700107	116700326	MET	1669.39090909091	0.755813679095442	0.986420965445224	0.669481533929328	0.503188356370775	0.298269416891936	1.97284193089045
A269010011	FALSE	7	chr7	116731660	116731899	MET	1256.475	0.817395621321286	0.985925760235154	0.843468486961528	0.39896648298196	0.399063587690195	1.97185152047031
A269010011	FALSE	8	chr7	116739882	116740121	MET	791.158333333333	1.48468525296743	0.993190353017249	0.244481263331738	0.806858111466671	0.0932028306123926	1.9863807060345
A269010011	FALSE	9	chr7	116740814	116741053	MET	1577.875	1.07026015522411	0.985200398210369	0.405596613558993	0.685039017495024	0.164284691864932	1.97040079642074
A269010011	FALSE	10	chr7	116755327	116755566	MET	1232.67916666667	0.936860449835237	1.00345803107501	-0.399506481375627	0.689520048991478	0.161453101439143	2.00691606215002
A269010011	FALSE	11	chr7	116757429	116757548	MET	919.716666666667	0.99703685643196	0.904575127575848	2.10789727084321	0.035039876355808	1.45543743498355	1.8091502551517
A269010011	FALSE	12	chr7	116757550	116757789	MET	916.354166666667	1.30787313856997	1.00026973452983	-0.0191639845332081	0.984710288502133	0.00669152443823778	2.00053946905967
A269010011	FALSE	13	chr7	116758451	116758690	MET	853.3875	1.24728980419537	1.00047999275616	-0.0573319114969774	0.954280800451983	0.0203238138253253	2.00095998551233
A269010011	FALSE	14	chr7	116759383	116759502	MET	1041.3	1.04023067774868	0.997899476774535	0.0869828416280125	0.930685150805445	0.0311972152530412	1.99579895354907
A269010011	FALSE	15	chr7	116763042	116763281	MET	209.941666666667	6.90763156422724	1.0104406271298	-0.656165054316469	0.511717930909288	0.290969364816974	2.02088125425959
A269010011	FALSE	16	chr7	116769637	116769876	MET	1257.82083333333	0.879186997794908	0.987594605013414	0.958050975394509	0.338037054593406	0.471035691073227	1.97518921002683
A269010011	FALSE	17	chr7	116771420	116771659	MET	1094.20833333333	1.21047381755781	0.980296969098505	1.14152820965894	0.253650179692976	0.595764825679948	1.96059393819701
A269010011	FALSE	18	chr7	116771811	116772050	MET	971.833333333333	1.2581146744412	0.989111461465492	1.12185406999614	0.261924492079859	0.58182388959384	1.97822292293098
A269010011	FALSE	19	chr7	116774873	116775112	MET	1316.90833333333	0.798630020908843	0.980161010506788	1.19124851427138	0.233556039235389	0.631608898349677	1.96032202101358
A269010011	FALSE	20	chr7	116777361	116777480	MET	695.908333333333	1.52720425343376	0.977038487407951	0.695033900597576	0.487034056656665	0.312440668968281	1.9540769748159
A269010011	FALSE	21	chr7	116778748	116778987	MET	876.758333333333	1.25267716257302	0.977116541172656	0.743322001041941	0.457286754569421	0.339811377890519	1.95423308234531
A269010011	FALSE	22	chr7	116781980	116782099	MET	742.791666666667	1.62950367896371	0.967228869359025	1.15064304985803	0.24987911462263	0.602270041525388	1.93445773871805
A269010011	FALSE	23	chr7	116783246	116783485	MET	1173.79166666667	0.933089347201022	1.01558902147601	-0.777790826851716	0.436692336639653	0.359824429293026	2.03117804295203
A269010011	FALSE	24	chr7	116795587	116795872	MET	604.807692307692	2.77881660853127	0.971189355709374	1.91716232767607	0.0552173123902396	1.2579247357354	1.94237871141875
A269010011	FALSE	25	chr7	116795873	116796158	MET	1486.38461538462	1.07785733611029	1.01619353401409	-1.215140120152	0.224312653958886	0.649146226240894	2.03238706802817
